micRMS,lux,tMid,dT_tb,DOproxy,tds_mV,irObj,irAmb,airT,airRH,pressure_hPa,pump,manual_override,label
0.0,159.9,26.06,0.13,8.02,430.0,25.79,25.03,25.0,56.0,1004.6,0.0,0.0,calm
0.0,159.8,26.06,0.06,8.02,425.0,25.75,25.01,25.0,56.0,1004.5,0.0,0.0,calm
0.0,159.9,26.0,0.13,8.03,420.0,25.85,24.97,25.0,56.0,1004.5,0.0,0.0,calm
5.42,159.8,26.0,0.13,8.03,424.0,25.79,25.01,24.9,56.0,1004.5,0.0,0.0,calm
0.0,159.8,26.0,0.06,8.03,425.0,25.75,24.99,25.0,56.0,1004.7,0.0,0.0,calm
0.0,159.8,26.0,0.06,8.03,436.0,25.85,25.01,25.0,56.0,1004.5,0.0,0.0,calm
0.0,159.9,26.0,0.13,8.03,424.0,25.81,24.99,25.0,56.0,1004.5,0.0,0.0,calm
0.0,159.8,26.0,0.06,8.03,426.0,25.85,25.01,25.0,56.0,1004.7,0.0,0.0,calm
0.0,159.8,26.06,0.13,8.02,420.0,25.81,24.99,25.0,56.0,1004.5,0.0,0.0,calm
6.01,159.9,26.0,0.13,8.03,436.0,25.87,24.99,25.0,56.0,1004.5,0.0,0.0,calm
0.0,159.8,26.0,0.0,8.03,425.0,25.85,24.99,25.0,56.0,1004.5,0.0,0.0,calm
5.43,159.8,26.0,0.13,8.03,417.0,25.79,24.99,25.0,56.0,1004.5,0.0,0.0,calm
0.0,160.0,26.0,0.06,8.03,432.0,25.93,24.99,25.0,56.0,1004.6,0.0,0.0,calm
5.2,160.0,26.0,0.0,8.03,425.0,25.87,24.99,25.0,56.0,1004.6,0.0,0.0,calm
5.0,159.8,26.0,0.06,8.03,437.0,25.93,24.99,25.0,56.0,1004.6,0.0,0.0,human-tap
0.0,159.4,26.0,0.06,8.03,431.0,25.81,24.99,25.0,56.0,1004.6,0.0,0.0,calm
0.0,159.6,26.0,0.13,8.03,419.0,25.85,25.01,25.0,56.0,1004.6,0.0,0.0,calm
0.0,159.4,26.0,0.13,8.03,430.0,25.81,24.99,25.0,56.0,1004.6,0.0,0.0,calm
0.0,159.4,26.0,0.13,8.03,427.0,25.81,24.97,24.9,56.0,1004.5,0.0,0.0,calm
0.0,159.4,26.0,0.13,8.03,431.0,25.87,24.99,25.0,56.0,1004.7,0.0,0.0,calm
0.0,159.6,26.0,0.06,8.03,426.0,25.87,24.99,24.9,56.0,1004.5,0.0,0.0,calm
128.05,159.5,26.0,0.06,8.03,433.0,25.87,24.99,25.0,56.0,1004.6,0.0,0.0,other
0.0,159.6,26.0,0.06,8.03,430.0,25.87,24.97,24.9,56.0,1004.6,0.0,0.0,calm
5.51,159.4,26.0,0.06,8.03,423.0,25.85,24.97,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.7,26.0,0.06,8.03,436.0,25.87,24.99,25.0,56.0,1004.7,0.0,0.0,calm
0.0,159.5,26.0,0.06,8.03,420.0,25.87,24.97,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.6,26.0,0.06,8.03,430.0,25.81,24.99,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.6,26.0,0.06,8.03,421.0,25.79,24.99,24.9,56.0,1004.6,0.0,0.0,calm
5.15,159.6,26.0,0.06,8.03,430.0,25.87,24.97,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.5,26.0,0.06,8.03,424.0,25.85,24.99,24.9,56.0,1004.6,0.0,0.0,calm
5.11,159.5,26.0,0.06,8.03,415.0,25.85,24.97,24.9,56.0,1004.6,0.0,0.0,calm
6.53,159.5,26.0,0.06,8.03,425.0,25.81,25.01,24.9,56.0,1004.7,0.0,0.0,human-tap
5.72,159.4,26.0,0.06,8.03,430.0,25.85,24.99,24.9,56.0,1004.6,0.0,0.0,human-tap
0.0,159.4,26.0,0.13,8.03,445.0,25.81,24.97,24.9,55.0,1004.5,0.0,0.0,calm
0.0,159.3,26.0,0.13,8.03,421.0,25.81,24.97,24.9,56.0,1004.6,0.0,0.0,calm
90.63,159.4,26.0,0.06,8.03,421.0,25.91,24.97,24.9,56.0,1004.7,0.0,0.0,other
0.0,159.4,26.0,0.06,8.03,431.0,25.93,24.97,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.4,26.0,0.0,8.03,425.0,25.91,24.97,24.9,56.0,1004.5,0.0,0.0,calm
0.0,159.5,26.0,0.13,8.03,434.0,25.87,24.97,24.9,56.0,1004.5,0.0,0.0,calm
6.34,159.4,26.0,0.06,8.03,431.0,25.93,24.97,24.9,56.0,1004.5,0.0,0.0,calm
7.86,159.2,26.0,0.06,8.03,430.0,25.91,24.99,24.9,56.0,1004.6,0.0,0.0,human-tap
9.0,158.9,26.0,0.13,8.03,434.0,25.85,24.99,24.9,56.0,1004.6,0.0,0.0,human-tap
8.22,159.1,26.0,0.06,8.03,432.0,25.87,25.01,24.9,56.0,1004.6,0.0,0.0,calm
12.96,159.2,26.0,0.06,8.03,423.0,25.85,24.97,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.5,26.0,0.06,8.03,425.0,25.85,24.97,24.9,56.0,1004.5,0.0,0.0,calm
0.0,159.4,26.0,0.06,8.03,432.0,25.81,24.99,24.9,56.0,1004.6,0.0,0.0,calm
0.0,158.4,26.0,0.06,8.03,436.0,25.81,24.97,24.9,56.0,1004.5,0.0,0.0,calm
0.0,152.3,26.0,0.06,8.03,436.0,25.91,25.01,24.9,56.0,1004.5,0.0,0.0,calm
0.0,113.3,26.0,0.06,8.03,430.0,26.61,24.99,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.7,26.0,0.13,8.03,425.0,25.93,25.01,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.7,26.0,0.13,8.03,411.0,25.87,24.99,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.3,26.0,0.06,8.03,417.0,25.85,24.99,24.9,56.0,1004.5,0.0,0.0,calm
0.0,159.5,26.0,0.06,8.03,423.0,25.87,24.93,24.9,56.0,1004.5,0.0,0.0,calm
0.0,159.6,26.0,0.06,8.03,425.0,25.85,24.99,24.9,56.0,1004.6,0.0,0.0,calm
90.55,159.7,26.0,0.0,8.03,421.0,25.85,24.93,24.9,56.0,1004.5,0.0,0.0,other
0.0,159.6,26.0,0.06,8.03,430.0,25.93,24.97,24.9,56.0,1004.5,0.0,0.0,calm
0.0,159.5,26.0,0.13,8.03,420.0,25.97,25.01,24.9,57.0,1004.6,0.0,0.0,calm
0.0,159.6,26.0,0.06,8.03,425.0,25.91,24.97,24.9,56.0,1004.7,0.0,0.0,calm
0.0,159.5,26.06,0.0,8.02,424.0,25.87,24.99,24.9,57.0,1004.6,0.0,0.0,calm
0.0,159.5,26.0,0.06,8.03,432.0,25.91,24.99,24.9,57.0,1004.6,0.0,0.0,calm
0.0,159.6,26.0,0.13,8.03,431.0,25.97,25.01,24.9,57.0,1004.7,0.0,0.0,calm
0.0,159.7,26.0,0.06,8.03,431.0,25.91,25.01,24.9,57.0,1004.6,0.0,0.0,calm
0.0,159.6,26.0,0.06,8.03,426.0,25.91,24.97,24.9,57.0,1004.6,0.0,0.0,calm
0.0,159.4,26.0,0.06,8.03,431.0,25.91,24.99,24.9,57.0,1004.6,0.0,0.0,calm
0.0,159.3,26.0,0.06,8.03,438.0,25.93,24.99,24.9,57.0,1004.6,0.0,0.0,calm
0.0,159.3,26.0,0.0,8.03,418.0,25.93,24.99,24.9,57.0,1004.5,0.0,0.0,calm
0.0,159.3,26.0,0.06,8.03,420.0,25.93,24.97,24.9,58.0,1004.6,0.0,0.0,calm
0.0,159.3,26.0,0.06,8.03,433.0,25.97,24.97,24.9,58.0,1004.5,0.0,0.0,calm
5.0,159.4,26.0,0.06,8.03,431.0,25.87,25.01,24.9,57.0,1004.6,0.0,0.0,calm
0.0,159.4,26.0,0.06,8.03,430.0,25.85,24.99,24.9,57.0,1004.6,0.0,0.0,calm
0.0,159.4,26.0,0.06,8.03,425.0,25.85,24.99,24.9,57.0,1004.6,0.0,0.0,calm
0.0,159.4,26.0,0.06,8.03,421.0,25.81,24.93,24.9,57.0,1004.6,0.0,0.0,calm
0.0,159.4,26.0,0.06,8.03,423.0,25.87,25.01,24.9,57.0,1004.6,0.0,0.0,calm
5.85,159.5,26.0,0.06,8.03,428.0,25.93,25.01,24.9,57.0,1004.5,0.0,0.0,calm
0.0,159.6,26.0,0.0,8.03,417.0,25.85,24.99,24.9,57.0,1004.5,0.0,0.0,calm
0.0,159.4,26.0,0.06,8.03,420.0,25.87,24.99,25.0,57.0,1004.7,0.0,0.0,calm
0.0,159.4,26.0,0.06,8.03,437.0,25.91,24.97,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.3,26.0,0.06,8.03,420.0,25.97,24.99,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.3,26.0,0.06,8.03,434.0,25.93,24.99,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.3,26.0,0.06,8.03,436.0,25.93,25.01,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.3,26.0,0.06,8.03,424.0,25.85,24.99,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.2,26.0,0.06,8.03,435.0,25.91,24.97,24.9,56.0,1004.5,0.0,0.0,calm
0.0,159.3,26.0,0.06,8.03,426.0,25.93,24.99,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.3,26.0,0.06,8.03,421.0,25.93,24.99,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.3,26.0,0.06,8.03,420.0,25.91,25.01,24.9,56.0,1004.5,0.0,0.0,calm
0.0,159.3,26.0,0.06,8.03,421.0,25.93,24.99,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.4,26.0,0.06,8.03,417.0,25.93,24.99,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.3,26.0,0.06,8.03,426.0,25.97,24.99,25.0,56.0,1004.5,0.0,0.0,calm
0.0,159.6,26.0,0.06,8.03,426.0,25.91,24.99,24.9,56.0,1004.7,0.0,0.0,calm
0.0,159.4,26.0,0.06,8.03,430.0,25.99,25.01,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.5,26.0,0.06,8.03,433.0,25.93,24.99,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.6,26.0,0.06,8.03,424.0,25.97,25.03,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.6,26.0,0.06,8.03,420.0,25.93,24.99,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.7,26.0,0.06,8.03,430.0,25.91,24.99,24.9,56.0,1004.5,0.0,0.0,calm
0.0,159.6,26.0,0.06,8.03,436.0,25.93,24.99,24.9,56.0,1004.7,0.0,0.0,calm
0.0,159.4,26.0,0.06,8.03,421.0,25.93,25.01,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.6,26.0,0.06,8.03,434.0,25.91,25.01,24.9,56.0,1004.5,0.0,0.0,calm
0.0,159.3,26.0,0.06,8.03,417.0,25.85,24.99,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.2,26.0,0.06,8.03,449.0,25.91,24.99,25.0,56.0,1004.6,0.0,0.0,calm
0.0,159.3,26.0,0.06,8.03,433.0,25.91,25.01,25.0,56.0,1004.5,0.0,0.0,calm
0.0,159.2,26.0,0.06,8.03,419.0,25.97,25.01,25.0,56.0,1004.6,0.0,0.0,calm
0.0,159.3,25.94,0.06,8.04,424.0,25.93,25.01,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.3,26.0,0.06,8.03,430.0,25.87,24.97,25.0,56.0,1004.5,0.0,0.0,calm
0.0,159.6,26.0,0.06,8.03,432.0,25.93,25.01,25.0,56.0,1004.5,0.0,0.0,calm
0.0,159.6,26.0,0.06,8.03,430.0,25.87,24.99,25.0,56.0,1004.5,0.0,0.0,calm
0.0,159.6,26.0,0.06,8.03,420.0,25.93,24.99,24.9,56.0,1004.7,0.0,0.0,calm
0.0,159.7,26.0,0.06,8.03,424.0,25.97,24.99,25.0,56.0,1004.6,0.0,0.0,calm
0.0,159.6,26.0,0.13,8.03,420.0,25.91,25.01,25.0,56.0,1004.6,0.0,0.0,calm
0.0,159.5,26.0,0.06,8.03,415.0,25.93,25.03,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.7,26.0,0.06,8.03,424.0,25.91,25.03,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.6,26.0,0.06,8.03,420.0,25.79,24.99,24.9,56.0,1004.6,0.0,0.0,calm
0.0,160.0,26.0,0.06,8.03,423.0,25.85,25.01,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.9,26.0,0.06,8.03,434.0,25.79,24.99,24.9,56.0,1004.6,0.0,0.0,calm
0.0,160.4,26.0,0.06,8.03,425.0,25.91,24.99,25.0,56.0,1004.5,0.0,0.0,calm
0.0,159.8,26.0,0.06,8.03,419.0,25.87,24.99,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.6,26.0,0.06,8.03,431.0,25.91,25.01,24.9,56.0,1004.6,0.0,0.0,calm
6.13,159.6,25.94,0.06,8.04,425.0,25.91,24.99,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.6,26.0,0.06,8.03,417.0,25.85,25.01,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.6,26.0,0.06,8.03,421.0,25.79,24.99,24.9,56.0,1004.5,0.0,0.0,calm
0.0,159.6,26.0,0.13,8.03,434.0,25.81,24.99,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.5,26.0,0.06,8.03,432.0,25.85,24.99,24.9,56.0,1004.5,0.0,0.0,calm
0.0,159.4,26.0,0.06,8.03,432.0,25.81,25.01,24.9,56.0,1004.5,0.0,0.0,calm
0.0,159.5,26.0,0.06,8.03,418.0,25.85,24.99,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.6,26.0,0.06,8.03,420.0,25.81,24.99,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.5,26.0,0.06,8.03,433.0,25.85,24.97,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.5,26.0,0.06,8.03,421.0,25.81,24.97,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.5,26.0,0.06,8.03,425.0,25.91,24.99,24.9,56.0,1004.5,0.0,0.0,calm
0.0,159.5,26.0,0.06,8.03,417.0,25.85,24.99,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.2,26.0,0.13,8.03,419.0,25.87,24.97,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.3,26.0,0.06,8.03,431.0,25.85,24.99,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.2,26.0,0.06,8.03,431.0,25.91,24.99,24.9,56.0,1004.5,0.0,0.0,calm
0.0,159.3,26.0,0.06,8.03,425.0,25.93,24.99,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.3,26.0,0.06,8.03,424.0,25.79,24.99,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.1,26.0,0.06,8.03,437.0,25.81,24.97,24.9,56.0,1004.5,0.0,0.0,calm
0.0,159.3,26.0,0.06,8.03,420.0,25.81,24.97,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.2,25.94,0.06,8.04,430.0,25.81,24.99,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.1,26.0,0.06,8.03,417.0,25.79,24.99,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.2,26.0,0.06,8.03,439.0,25.79,25.01,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.3,25.94,0.06,8.04,424.0,25.79,24.99,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.3,26.0,0.06,8.03,421.0,25.81,24.97,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.3,26.0,0.06,8.03,430.0,25.85,24.99,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.2,26.0,0.06,8.03,424.0,25.87,24.97,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.2,25.94,0.06,8.04,421.0,25.93,24.97,24.9,56.0,1004.5,0.0,0.0,calm
0.0,159.4,25.94,0.06,8.04,431.0,25.87,24.91,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.5,26.0,0.06,8.03,445.0,25.91,24.97,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.5,25.94,0.06,8.04,420.0,25.93,24.93,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.3,26.0,0.06,8.03,419.0,25.87,24.99,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.1,25.94,0.06,8.04,445.0,25.87,24.93,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.1,25.94,0.06,8.04,417.0,25.91,24.97,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.1,25.94,0.06,8.04,420.0,25.87,24.97,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.1,26.0,0.06,8.03,415.0,25.91,24.93,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.1,26.0,0.06,8.03,417.0,25.91,24.97,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.2,25.94,0.06,8.04,409.0,25.85,24.97,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.0,25.94,0.13,8.04,424.0,25.91,24.99,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.1,25.94,0.06,8.04,421.0,25.91,24.99,24.9,56.0,1004.5,0.0,0.0,calm
0.0,159.4,26.0,0.06,8.03,421.0,25.81,24.99,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.4,26.0,0.06,8.03,420.0,25.87,24.97,24.9,56.0,1004.5,0.0,0.0,calm
0.0,159.3,26.0,0.06,8.03,439.0,25.87,24.97,24.9,56.0,1004.5,0.0,0.0,calm
0.0,159.6,25.94,0.06,8.04,431.0,25.87,24.99,24.9,56.0,1004.7,0.0,0.0,calm
0.0,159.4,26.0,0.06,8.03,430.0,25.81,24.97,24.9,56.0,1004.5,0.0,0.0,calm
0.0,159.5,25.94,0.06,8.04,417.0,25.79,24.97,24.9,56.0,1004.5,0.0,0.0,calm
0.0,159.4,26.0,0.06,8.03,452.0,25.81,24.97,24.9,56.0,1004.5,0.0,0.0,calm
0.0,159.4,26.0,0.13,8.03,405.0,25.79,24.93,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.4,26.0,0.06,8.03,421.0,25.75,24.97,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.5,25.94,0.13,8.04,418.0,25.75,24.97,24.9,56.0,1004.5,0.0,0.0,calm
0.0,159.6,26.0,0.06,8.03,431.0,25.81,24.91,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.4,26.0,0.06,8.03,417.0,25.75,24.97,24.9,56.0,1004.5,0.0,0.0,calm
90.52,159.2,26.0,0.13,8.03,430.0,25.85,24.97,24.9,56.0,1004.5,0.0,0.0,other
0.0,159.3,26.0,0.06,8.03,431.0,25.81,24.97,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.3,26.0,0.06,8.03,420.0,25.79,24.97,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.3,25.94,0.13,8.04,431.0,25.91,24.93,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.3,25.94,0.06,8.04,437.0,25.79,24.93,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.3,26.0,0.06,8.03,430.0,25.79,24.93,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.3,25.94,0.06,8.04,434.0,25.91,24.97,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.2,25.94,0.13,8.04,431.0,25.85,24.91,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.3,26.0,0.06,8.03,426.0,25.85,24.93,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.2,26.0,0.06,8.03,437.0,25.91,24.93,24.9,56.0,1004.5,0.0,0.0,calm
0.0,159.3,26.0,0.13,8.03,438.0,25.87,24.91,24.9,56.0,1004.5,0.0,0.0,calm
9.93,159.4,26.0,0.06,8.03,420.0,25.87,24.93,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.3,25.94,0.06,8.04,420.0,25.91,24.97,24.9,56.0,1004.5,0.0,0.0,calm
0.0,159.3,25.94,0.06,8.04,431.0,25.85,24.93,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.3,26.0,0.06,8.03,425.0,25.75,24.93,24.9,56.0,1004.7,0.0,0.0,calm
0.0,159.1,26.0,0.13,8.03,432.0,25.85,24.91,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.2,25.94,0.06,8.04,432.0,25.79,24.93,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.4,26.0,0.06,8.03,420.0,25.91,24.97,24.9,56.0,1004.5,0.0,0.0,calm
0.0,159.3,26.0,0.06,8.03,411.0,25.87,24.93,24.9,56.0,1004.5,0.0,0.0,calm
0.0,159.3,25.94,0.06,8.04,431.0,25.85,24.91,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.4,26.0,0.06,8.03,430.0,25.87,24.89,24.9,56.0,1004.5,0.0,0.0,calm
0.0,159.3,26.0,0.06,8.03,436.0,25.97,24.97,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.4,26.0,0.13,8.03,415.0,25.87,24.97,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.4,25.94,0.06,8.04,423.0,25.85,24.93,24.9,56.0,1004.5,0.0,0.0,calm
0.0,159.4,25.94,0.06,8.04,431.0,25.81,24.93,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.5,25.94,0.13,8.04,421.0,25.81,24.91,24.8,56.0,1004.6,0.0,0.0,calm
90.64,159.6,25.94,0.06,8.04,421.0,25.87,24.93,24.9,56.0,1004.6,0.0,0.0,other
0.0,159.6,25.94,0.06,8.04,421.0,25.81,24.93,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.5,26.0,0.0,8.03,435.0,25.91,24.91,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.5,25.94,0.06,8.04,421.0,25.87,24.91,24.8,56.0,1004.6,0.0,0.0,calm
0.0,159.6,25.94,0.06,8.04,421.0,25.91,24.93,24.8,56.0,1004.6,0.0,0.0,calm
0.0,159.4,25.94,0.06,8.04,424.0,25.97,24.93,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.4,25.94,0.06,8.04,423.0,25.85,24.93,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.3,25.94,0.13,8.04,417.0,25.85,24.93,24.9,56.0,1004.5,0.0,0.0,calm
90.55,159.4,25.94,0.13,8.04,411.0,25.91,24.93,24.8,56.0,1004.6,0.0,0.0,other
0.0,159.4,25.94,0.0,8.04,430.0,25.85,24.93,24.8,56.0,1004.7,0.0,0.0,calm
0.0,159.4,25.94,0.13,8.04,424.0,25.79,24.91,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.3,25.94,0.13,8.04,421.0,25.75,24.93,24.9,56.0,1004.6,0.0,0.0,calm
0.0,159.3,26.0,0.06,8.03,445.0,25.85,24.91,24.8,56.0,1004.6,0.0,0.0,calm
0.0,159.2,25.94,0.06,8.04,433.0,25.85,24.93,24.8,56.0,1004.5,0.0,0.0,calm
0.0,159.3,25.94,0.13,8.04,447.0,25.81,24.93,24.8,56.0,1004.7,0.0,0.0,calm
0.0,159.2,25.94,0.06,8.04,432.0,25.75,24.91,24.8,56.0,1004.5,0.0,0.0,calm
0.0,159.3,25.94,0.13,8.04,434.0,25.81,24.93,24.8,56.0,1004.6,0.0,0.0,calm
0.0,159.3,25.94,0.06,8.04,421.0,25.85,24.91,24.8,56.0,1004.5,0.0,0.0,calm
0.0,159.2,25.94,0.13,8.04,421.0,25.73,24.89,24.9,56.0,1004.5,0.0,0.0,calm
5.21,159.5,25.94,0.06,8.04,431.0,25.85,24.93,24.8,56.0,1004.6,0.0,0.0,calm
0.0,159.3,25.94,0.06,8.04,426.0,25.87,24.91,24.8,56.0,1004.6,0.0,0.0,calm
0.0,159.3,25.94,0.06,8.04,420.0,25.81,24.91,24.8,56.0,1004.6,0.0,0.0,calm
0.0,159.1,25.94,0.06,8.04,434.0,25.75,24.89,24.8,56.0,1004.5,0.0,0.0,calm
0.0,159.1,25.94,0.13,8.04,421.0,25.81,24.91,24.8,56.0,1004.6,0.0,0.0,calm
0.0,159.1,25.94,0.13,8.04,436.0,25.73,24.91,24.8,56.0,1004.7,0.0,0.0,calm
0.0,159.1,25.94,0.06,8.04,424.0,25.81,24.91,24.8,56.0,1004.5,0.0,0.0,calm
0.0,159.0,25.94,0.06,8.04,425.0,25.79,24.91,24.8,56.0,1004.7,0.0,0.0,calm
0.0,159.1,25.94,0.06,8.04,431.0,25.85,24.93,24.8,56.0,1004.5,0.0,0.0,calm
0.0,159.1,26.0,0.06,8.03,436.0,25.81,24.91,24.8,56.0,1004.5,0.0,0.0,calm
0.0,159.2,26.0,0.13,8.03,431.0,25.85,24.91,24.8,56.0,1004.5,0.0,0.0,calm
0.0,159.0,25.94,0.06,8.04,425.0,25.85,24.87,24.8,56.0,1004.7,0.0,0.0,calm
0.0,159.1,25.94,0.06,8.04,432.0,25.87,24.93,24.8,56.0,1004.5,0.0,0.0,calm
0.0,159.2,25.94,0.13,8.04,431.0,25.85,24.93,24.8,56.0,1004.6,0.0,0.0,calm
0.0,159.2,25.94,0.13,8.04,434.0,25.87,24.89,24.8,56.0,1004.6,0.0,0.0,calm
0.0,159.2,25.94,0.13,8.04,436.0,25.91,24.93,24.8,56.0,1004.7,0.0,0.0,calm
0.0,159.3,25.94,0.06,8.04,421.0,25.93,24.93,24.8,56.0,1004.6,0.0,0.0,calm
0.0,159.1,25.94,0.06,8.04,425.0,25.87,24.91,24.8,56.0,1004.6,0.0,0.0,calm
0.0,159.6,25.94,0.13,8.04,452.0,25.87,24.91,24.8,56.0,1004.6,0.0,0.0,calm
0.0,159.6,25.94,0.06,8.04,417.0,25.75,24.91,24.8,56.0,1004.6,0.0,0.0,calm
0.0,159.5,25.94,0.06,8.04,430.0,25.75,24.91,24.8,56.0,1004.6,0.0,0.0,calm
0.0,159.5,25.94,0.06,8.04,430.0,25.79,24.91,24.8,56.0,1004.5,0.0,0.0,calm
0.0,159.5,25.94,0.13,8.04,430.0,25.81,24.87,24.8,56.0,1004.6,0.0,0.0,calm
0.0,159.4,25.94,0.0,8.04,434.0,25.81,24.93,24.8,56.0,1004.5,0.0,0.0,calm
0.0,159.4,25.94,0.0,8.04,410.0,25.79,24.89,24.8,56.0,1004.5,0.0,0.0,calm
0.0,159.4,25.94,0.06,8.04,432.0,25.75,24.89,24.8,56.0,1004.5,0.0,0.0,calm
0.0,159.4,25.94,0.06,8.04,424.0,25.79,24.91,24.8,56.0,1004.6,0.0,0.0,calm
0.0,159.6,25.94,0.13,8.04,419.0,25.81,24.89,24.8,56.0,1004.6,0.0,0.0,calm
0.0,159.5,25.94,0.06,8.04,420.0,25.79,24.89,24.8,56.0,1004.6,0.0,0.0,calm
0.0,159.6,25.94,0.06,8.04,424.0,25.79,24.89,24.8,56.0,1004.5,0.0,0.0,calm
0.0,159.4,25.94,0.06,8.04,417.0,25.91,24.93,24.8,56.0,1004.6,0.0,0.0,calm
0.0,159.4,25.94,0.0,8.04,423.0,25.81,24.91,24.8,56.0,1004.5,0.0,0.0,calm
0.0,159.4,25.94,0.13,8.04,436.0,25.91,24.91,24.8,56.0,1004.5,0.0,0.0,calm
0.0,159.3,25.94,0.13,8.04,423.0,25.91,24.93,24.8,56.0,1004.6,0.0,0.0,calm
0.0,159.4,26.0,0.0,8.03,425.0,25.87,24.91,24.8,56.0,1004.5,0.0,0.0,calm
0.0,159.3,25.94,0.13,8.04,430.0,25.87,24.93,24.8,56.0,1004.5,0.0,0.0,calm
